lom.general.title,lom.general.description,lom.general.keyword,lom.technical.location,valuespaces.discipline,valuespaces.learningResourceType
GEH DICHT DICHTIG! Anarchischer Hörspieldialog mit der Wiener Dichterin Elfriede Gerstl,"""Eine leuchtende Hommage an Elfriede Gerstl. Ein Feuerwerk des Auditiven"" - so lautete die Jurybegründung zum Hörspiel des Jahres 2019. Gerstl überlebte die Verfolgung durch die Nationalsozialisten in Verstecken in Wien und zählt zu den prägenden Schriftstellerinnen Österreichs nach 1945. Im Hörspiel sieht Gerstl die Chance, ""Denkanstöße zu verursachen"". // Mit Lauren Newton, Gerti Drassl, Dörte Lyssewski / Regie: Christine Nagel / ORF, BR 2019 // Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/geh-dicht-dichtig-anarchischer-hoerspieldialog-mit-der-wiener-dichterin-elfriede-gerstl/1569938,['Deutsch'],['Audio']
"Folge 16: Le malade imaginaire - Présent Progressif, Verb ""croire"" (glauben)","Im Thermalbad Dax. Hier sucht Monsieur Roche, der eingebildete Kranke, eine Arztpraxis auf. Er hofft, dass man ihm eine Kur verschreibt.",,https://www.br.de/mediathek/podcast/bon-courage-franzoesisch/folge-16-le-malade-imaginaire-pr-sent-progressif-verb-croire-glauben/51275,['Französisch'],['Video']
"""Der stumme Tod"". Die Hörspielserie zu ""Babylon Berlin (6/6)","Gereon Raths Alleingänge haben ihn schon häufiger in die Bredouille gebracht, doch diesmal wird es richtig brenzlig. Das Spiel von Licht und Schatten auf der Leinwand droht ihm zum Verhängnis zu werden.
//Mit Ole Lagerpusch, Alice Dwyer, Jakob Diehl, Fabian Busch, Dennis Moschitto, Uwe Ochsenknecht, Rudolf Kowalski, Malte Arkona, Jan Gregor Kremp, Reiner Schöne, Peter Nottmeier, Annika Mauer, Johanna Gastdorf u.a./ Bearbeitung: Thomas Böhm und Benjamin Quabeck/ Komposition, Liedtexte & Musik: Verena Guido mit Ensemble und das WDR Funkhausorchester/ Regie: Benjamin Quabeck/ WDR/RB/RBB 2020// Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/der-stumme-tod-die-hoerspielserie-zu-babylon-berlin-6-6/1806590,['Deutsch'],['Audio']
"Folge 15: La journaliste - Fragepronomen ""qui"", Verb ""savoir"" (wissen)","Wir sind am Strand von Biarritz, wo sich auch heute noch bekannte Schauspieler zur Sommerfrische aufhalten. Emilia, eine junge Reporterin, möchte den berühmten Jules Richard interviewen.",,https://www.br.de/mediathek/podcast/bon-courage-franzoesisch/folge-15-la-journaliste-fragepronomen-qui-verb-savoir-wissen/51276,['Französisch'],['Video']
"""Der stumme Tod"". Die Hörspielserie zu ""Babylon Berlin (5/6)","Während die Berliner Filmwelt aufgrund einer Mordserie an Schauspielerinnen in Aufruhr ist und die Presse mit Spekulationen Stimmung gegen die Polizei macht, gelingt es Rath, die ersten Fäden in seinen verzweigten Ermittlungen zusammenzuführen. Er bekommt einen neuen unerwarteten Ermittlungsgehilfen an die Seite, an dem auch Charlotte Ritter Gefallen findet. Rath gelingt es zwar, die eher privaten Untersuchungen nach und nach zu einem Ende zu bringen, aber die Obduktionsberichte über die getöteten Schauspielerinnen geben viele Fragen auf - bis plötzlich eine heiße Spur daraus erwächst.
//Mit Ole Lagerpusch, Alice Dwyer, Jakob Diehl, Fabian Busch, Dennis Moschitto, Uwe Ochsenknecht, Rudolf Kowalski, Malte Arkona, Jan Gregor Kremp, Reiner Schöne, Peter Nottmeier, Annika Mauer, Johanna Gastdorf u.a./ Bearbeitung: Thomas Böhm und Benjamin Quabeck/ Komposition, Liedtexte & Musik: Verena Guido mit Ensemble und das WDR Funkhausorchester/ Regie: Benjamin Quabeck/ WDR/RB/RBB 2020// Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter
",,https://www.br.de/mediathek/podcast/hoerspiel-pool/der-stumme-tod-die-hoerspielserie-zu-babylon-berlin-5-6/1806591,['Deutsch'],['Audio']
"Folge 14: Le clown - Jahreszeiten, Uhrzeit, reflexive Verben","Die Sendung führt Sie ins Baskenland, nach St-Jean-Pied-de-Port. Auf dem Wochenmarkt verkauft Adèle baskische Spezialitäten, für die sich Charles interessiert. Sie lernen die indirekte Rede und das Verb ""dire"" (sagen) kennen.",,https://www.br.de/mediathek/podcast/bon-courage-franzoesisch/folge-14-le-clown-jahreszeiten-uhrzeit-reflexive-verben/51277,['Französisch'],['Video']
"""Der stumme Tod"". Die Hörspielserie zu ""Babylon Berlin (4/6)","Gereon Rath ist weiter damit beschäftigt, seine beruflichen und privaten Verwirrungen zu lösen. Diese führen ihn in völlig neue Stadtteile und Lebenswirklichkeiten Berlins. Und immer häufiger taucht eine neue exotische Frucht in seinen Ermittlungen auf. Doch auch die alten Schatten lassen ihn nicht los. Während Rath versucht, den Kontakt zu seinen Kollegen, speziell Oberkommissar Böhm, aber auch Charlotte Ritter wieder zu verbessern, gibt es wieder einen Leichenfund. Und wieder ist es eine Schauspielerin. 
//Mit Ole Lagerpusch, Alice Dwyer, Jakob Diehl, Fabian Busch, Dennis Moschitto, Uwe Ochsenknecht, Rudolf Kowalski, Malte Arkona, Jan Gregor Kremp, Reiner Schöne, Peter Nottmeier, Annika Mauer, Johanna Gastdorf u.a./ Bearbeitung: Thomas Böhm und Benjamin Quabeck/ Komposition, Liedtexte & Musik: Verena Guido mit Ensemble und das WDR Funkhausorchester/ Regie: Benjamin Quabeck/ WDR/RB/RBB 2020// Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/der-stumme-tod-die-hoerspielserie-zu-babylon-berlin-4-6/1806592,['Deutsch'],['Audio']
"Folge 13: A la montagne - ""voir"" (sehen), direkte Objektpronomen, Datum, Monate","Bei einem Ausflug in die Pyrenäen begegnen wir einem ""berger"", einem Schäfer und einer emsigen Fotografin aus Pau, die sich entschließt, dem Stadtleben zu entsagen.",,https://www.br.de/mediathek/podcast/bon-courage-franzoesisch/folge-13-a-la-montagne-voir-sehen-direkte-objektpronomen-datum-monate/51278,['Französisch'],['Video']
"""Der stumme Tod"". Die Hörspielserie zu ""Babylon Berlin (3/6)","Gereon Raths Alleingänge kommen bei Oberkommissar Böhm nicht gut an. Doch obwohl er sich eigentlich um anderes kümmern soll, verfolgt er die Turbulenzen zwischen zwei konkurrierenden Filmproduzenten weiter. Und lernt viel über die technischen Möglichkeiten des Films und seine neuartige Verbindung mit Sprache und Gesang. Auch sein früherer Mitbewohner, der Journalist Weinert, sucht nach neuen Betätigungsfeldern in der Klatsch- und Tratschwelt des Films. Denn der seriöse Journalismus ist in der Krise. Und dann wird eine tote Schauspielerin gefunden. 
//Mit Ole Lagerpusch, Alice Dwyer, Jakob Diehl, Fabian Busch, Dennis Moschitto, Uwe Ochsenknecht, Rudolf Kowalski, Malte Arkona, Jan Gregor Kremp, Reiner Schöne, Peter Nottmeier, Annika Mauer, Johanna Gastdorf u.a./ Bearbeitung: Thomas Böhm und Benjamin Quabeck/ Komposition, Liedtexte & Musik: Verena Guido mit Ensemble und das WDR Funkhausorchester/ Regie: Benjamin Quabeck/ WDR/RB/RBB 2020// Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter
",,https://www.br.de/mediathek/podcast/hoerspiel-pool/der-stumme-tod-die-hoerspielserie-zu-babylon-berlin-3-6/1806593,['Deutsch'],['Audio']
"Folge 12: A l'hôtel - ""venir"" (kommen), ""partir"" (abreisen), Fragen mit ""quand"" (wann)","Schauplatz dieser Sendung ist in Toulouse an der Garonne das Hôtel Raymond IV, in dem Hervé und Cécile ein Zimmer reserviert haben. Sie lernen u. a. das Verb ""venir"", ""partir"" und die Frage mit ""quand"" kennen.",,https://www.br.de/mediathek/podcast/bon-courage-franzoesisch/folge-12-a-l-h-tel-venir-kommen-partir-abreisen-fragen-mit-quand-wann/51279,['Französisch'],['Video']
"""Der stumme Tod"". Die Hörspielserie zu ""Babylon Berlin (2/6)","Gereon Rath hat alle Hände voll zu tun, seine offiziellen und inoffiziellen Ermittlungen voranzutreiben. Und nicht nur die Lebens- und Liebesverhältnisse an den Filmsets der Hauptstadt sind verworren - auch Raths eigenes Leben kommt ihm bald vor wie ein Film. Zudem wird zu seiner Überraschung auch in Berlin Karneval gefeiert - turbulenter, als ihm lieb sein kann. 
//Mit Ole Lagerpusch, Alice Dwyer, Jakob Diehl, Fabian Busch, Dennis Moschitto, Uwe Ochsenknecht, Rudolf Kowalski, Malte Arkona, Jan Gregor Kremp, Reiner Schöne, Peter Nottmeier, Annika Mauer, Johanna Gastdorf u.a./ Bearbeitung: Thomas Böhm und Benjamin Quabeck/ Komposition, Liedtexte & Musik: Verena Guido mit Ensemble und das WDR Funkhausorchester/ Regie: Benjamin Quabeck/ WDR/RB/RBB 2020// Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter ",,https://www.br.de/mediathek/podcast/hoerspiel-pool/der-stumme-tod-die-hoerspielserie-zu-babylon-berlin-2-6/1806594,['Deutsch'],['Audio']
Folge 11: Le brocanteur - passé composé (Perfekt),"In Albi, Heimatstadt des Malers Henri de Toulouse-Lautrec, gibt es viele Trödlerläden. ""Un brocanteur"", ein Trödlerladen, ist Schauplatz der Sendung. Es geht um Kaufen und Verkaufen und um das ""passé composé"", das Perfekt.",,https://www.br.de/mediathek/podcast/bon-courage-franzoesisch/folge-11-le-brocanteur-pass-compos-perfekt/51280,['Französisch'],['Video']
"""Der stumme Tod"". Die Hörspielserie zu ""Babylon Berlin (1/6)","Berlin 1930: Gereon Rath droht in trostloser Routinearbeit des Krisenwinters zu ersticken. Umso begieriger stürzt er sich auf einen Todesfall im Filmmilieu. Eine bekannte Schauspielerin ist durch einen Unfall mit einem Schweinwerfer gestorben. Allemal besser, als Berichte über die Beerdigung eines gewissen Horst Wessel zu verfassen. Während Rath sich noch im Umfeld zwischen Ton- und Stummfilm zu orientieren beginnt, holt ihn seine Vergangenheit ein - mit der Routine ist es vorbei. 
//Mit Ole Lagerpusch, Alice Dwyer, Jakob Diehl, Fabian Busch, Dennis Moschitto, Uwe Ochsenknecht, Rudolf Kowalski, Malte Arkona, Jan Gregor Kremp, Reiner Schöne, Peter Nottmeier, Annika Mauer, Johanna Gastdorf u.a./ Bearbeitung: Thomas Böhm und Benjamin Quabeck/ Komposition, Liedtexte & Musik: Verena Guido mit Ensemble und das WDR Funkhausorchester/ Regie: Benjamin Quabeck/ WDR/RB/RBB 2020// Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter
",,https://www.br.de/mediathek/podcast/hoerspiel-pool/der-stumme-tod-die-hoerspielserie-zu-babylon-berlin-1-6/1806595,['Deutsch'],['Audio']
Folge 10: Au restaurant - Verben auf -re; Partizip Perfekt; Wochentage,"Weil Seeluft und Besichtigen Hunger machen, besuchen wir ein Restaurant und lernen dabei nicht nur ""poissons frais du jour"" (frische Fische) kennen, sondern auch einige Verben auf -re, das Partizip Perfekt und die Wochentage.",,https://www.br.de/mediathek/podcast/bon-courage-franzoesisch/folge-10-au-restaurant-verben-auf-re-partizip-perfekt-wochentage/51281,['Französisch'],['Video']
"""Stahnke"" (15/15) von Frank Witzel","Schwindthausen 2 - Stahnke irrt durch Schwindthausen und begegnet dort einem Fremden. Zwischen den beiden entspinnt sich ein intensives Gespräch, das Stahnke mehr verwirrt als beruhigt. Während sein Über-Ich und Unter-Ich mehr mit sich selbst beschäftigt sind als mit ihm, merkt Stahnke, dass ihn die Belastungen der letzten Wochen endgültig einholen. Orientierungslos geht er in der Abenddämmerung auf ein Haus zu und schellt. // Mit Wiebke Puls, Martin Feifel, Nicole Heesters, Axel Milberg, Fabian Hinrichs und Jutta Speidel u.a. / Komposition: Frank Witzel / Regie: Leonhard Koppelmann / BR 2018 // Jetzt anmelden für aktuelle Hörspiel-Empfehlungen: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/stahnke-15-15-von-frank-witzel/1361878,['Deutsch'],['Audio']
"Folge 9: Au marché - Teilungsartikel, ""prendre"" (nehmen)","Auf der Place Jean Jaurès in Montpellier erleben Sie diesmal das bunte Treiben eines südlichen Marktes. In unserer Spielszene geht es um den Teilungsartikel und das Verb ""prendre"" (nehmen).",,https://www.br.de/mediathek/podcast/bon-courage-franzoesisch/folge-9-au-march-teilungsartikel-prendre-nehmen/51282,['Französisch'],['Video']
"""Stahnke"" (14/15) von Frank Witzel","Schwindthausen 1 - In einer Art kollektivem Delirium treffen die bisherigen Protagonisten zu einem Jüngsten Gericht zusammen, um Stahnkes bisheriges Leben noch einmal Revue passieren zu lassen. Dabei kommen nicht nur geniale Deals zur Sprache, die auf Vermittlung Stahnkes zwischen Schmidt-Ehry und verschiedenen städtischen Beamten zustande gekommen sind.  // Mit Wiebke Puls, Martin Feifel, Nicole Heesters, Axel Milberg, Fabian Hinrichs und Jutta Speidel u.a. / Komposition: Frank Witzel / Regie: Leonhard Koppelmann / BR 2018 // Jetzt anmelden für aktuelle Hörspiel-Empfehlungen: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/stahnke-14-15-von-frank-witzel/1361904,['Deutsch'],['Audio']
"Folge 8: Studio à louer - ""aller"" (gehen), Fragen mit ""pourquoi"" (warum)","In Arles suchen wir ein Maklerbüro auf, ""une agence immobilière"". Ein etwas zwielichtiger Makler bietet einer älteren Dame ein Appartement mit Blick in den Park an. Das Verb ""aller"" wird eingeführt und die Frage mit ""pourquoi"".",,https://www.br.de/mediathek/podcast/bon-courage-franzoesisch/folge-8-studio-louer-aller-gehen-fragen-mit-pourquoi-warum/51283,['Französisch'],['Video']
"""the unknown"" von Matthew Herbert über den letzten Tag der deutschen Teilung","Ein zeitdokumentarisches Hörspiel über die deutsche Wiedervereinigung. Deutsch-deutscher Rundfunk am 2. Oktober 1990, fast synchron reagieren die Sender hüben wie (noch) drüben auf die Ereignisse. Der britische Elektronikproduzent Matthew Herbert lässt den letzten Tag der Teilung Deutschlands akustisch Revue passieren und komponiert die O-Töne jener Tage. // Mit dem RIAS Kammerchor und dem Rundfunkchor Berlin // DKultur, BR, ROC 2015 // Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/the-unknown-von-matthew-herbert-ueber-den-letzten-tag-der-deutschen-teilung/1806224,['Deutsch'],['Audio']
"Folge 7: En panne - ""pouvoir"" (können), ""vouloir"" (wollen), Fragewort ""quel""","In Aix-en-Provence hat Jean Legrand eine Autopanne. Und er steht im Halteverbot! Da ist sofort eine eifrige Politesse mit einem Strafzettel zur Stelle. Es geht u. a. um die Verben ""pouvoir"", ""vouloir"" und das Fragewort ""quel"".",,https://www.br.de/mediathek/podcast/bon-courage-franzoesisch/folge-7-en-panne-pouvoir-koennen-vouloir-wollen-fragewort-quel/51284,['Französisch'],['Video']
"""Stahnke"" (12/15) von Frank Witzel","Ammenschnade - Während Stahnke mit dem Zug ziellos durch Deutschland fährt, gehen neue Hinweise bei Mannteufel ein, die ihn einen kühnen Plan fassen lassen. Stahnkes zum Größenwahn neigendes Über-Ich schweigt zum ersten Mal und lässt ihn ansatzweise seine schwierige Situation erkennen. // Mit Wiebke Puls, Martin Feifel, Nicole Heesters, Axel Milberg, Fabian Hinrichs und Jutta Speidel u.a. / Komposition: Frank Witzel / Regie: Leonhard Koppelmann / BR 2018 // Jetzt anmelden für aktuelle Hörspiel-Empfehlungen: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/stahnke-12-15-von-frank-witzel/1348664,['Deutsch'],['Audio']
"Folge 6: L'exposition Dala - ""faire"" (machen), Adjektive, Grundzahlen","Diese Sendung führt Sie ins Hinterland der Côte d'Azur, zu den Künstlern des Midi. Bei einem Besuch in der Ausstellung von Monsieur Dala lernen Sie das Verb ""faire"" (machen), einige Adjektive und weitere Grundzahlen kennen.",,https://www.br.de/mediathek/podcast/bon-courage-franzoesisch/folge-6-l-exposition-dala-faire-machen-adjektive-grundzahlen/51285,['Französisch'],['Video']
"""Stahnke"" (13/15) von Frank Witzel","Hegegras-Lotzebusch - Die Begegnung mit Birgit, einer von Stahnkes früheren Damenbekanntschaften, führt dazu, dass dieser nun gar nicht mehr weiß, was er von sich und der Welt halten soll. Frau Schmidt-Ehry weiß es dafür umso mehr. // Mit Wiebke Puls, Martin Feifel, Nicole Heesters, Axel Milberg, Fabian Hinrichs und Jutta Speidel u.a. / Komposition: Frank Witzel / Regie: Leonhard Koppelmann / BR 2018 // Jetzt anmelden für aktuelle Hörspiel-Empfehlungen: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/stahnke-13-15-von-frank-witzel/1348701,['Deutsch'],['Audio']
"Folge 5: Le spécialiste - besitzanzeigende Begleitwörter; Fragen mit ""est-ce que""","Wir schauen in der ""Ecco Travail"", einer Vermittlung für Zeitarbeit, vorbei. Wir beobachten einen jungen Mann bei der Suche nach Arbeit. Sie lernen weitere besitzanzeigende Begleitwörter sowie die Frage mit ""est-ce que"" kennen.",,https://www.br.de/mediathek/podcast/bon-courage-franzoesisch/folge-5-le-sp-cialiste-besitzanzeigende-begleitwoerter-fragen-mit-est-ce-que/51286,['Französisch'],['Video']
"""Thank Bob for Beatniks"" - Musikalisches Hörspiel über den Beatpoeten Bob Kaufman von Andreas Ammer","Einer der wenigen wirklichen Avantgardisten Amerikas: Der karibisch-deutsche Poet Bob Kaufman aus San Francisco hat die Beat-Bewegung maßgeblich geprägt. In Europa wurde er als ""Schwarzer Rimbaud"" bezeichnet und innerhalb der ostdeutschen Dichterszene um Durs Grünbein gelesen und übersetzt. Ein akustisch-anarchistisches Hörspiel, mit Auszügen aus seiner FBI-Akte, Erinnerungen von Allen Ginsberg, Lesungen der afro-amerikanischen Jazz- und Hip-Hop-Musikerinnen Angel Bat Dawid und Moor Mother und der legendären Patti Smith. // Musik: Markus und Micha Acher, Leo Hopfinger / Realisation: Andreas Ammer, Markus und Micha Acher / BR 2020 // Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/thank-bob-for-beatniks-musikalisches-hoerspiel-ueber-den-beatpoeten-bob-kaufman-von-andreas-ammer-1/1804938,['Deutsch'],['Audio']
"Folge 4: Les croissants - Gegenwartsformen ""avoir"" (haben), Verneinung","Wir bitten Sie diesmal in die ""Boulangerie"", die Bäckerei. Dort verkauft Denis Weißbrot, ""baguettes"" und Hörnchen, ""croissants"". Sprachlich geht es um die Gegenwartsformen von ""avoir"" und um die Verneinung im Französischen.",,https://www.br.de/mediathek/podcast/bon-courage-franzoesisch/folge-4-les-croissants-gegenwartsformen-avoir-haben-verneinung/51287,['Französisch'],['Video']
"""Stahnke"" (10/15) von Frank Witzel","Molksbühl - Die Ermittlungen von Kommissar Mannteufel scheinen erste Erfolge aufzuweisen. Mehrere Spuren führen von den Grünsheimer Frauenmorden in eine neue Richtung. Kaumeister, Stahnkes Bekanntschaft aus Geldernbeck, gibt Kommissar Mannteufel entscheidende Hinweise. // Mit Wiebke Puls, Martin Feifel, Nicole Heesters, Axel Milberg, Fabian Hinrichs und Jutta Speidel u.a. / Komposition: Frank Witzel / Regie: Leonhard Koppelmann / BR 2018 // Jetzt anmelden für aktuelle Hörspiel-Empfehlungen: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/stahnke-10-15-von-frank-witzel/1334694,['Deutsch'],['Audio']
"Folge 3: La voisine - besitzanzeigende Begleitwörter, Fragen mit ""qu'est-ce que""","Schauplatz der 3. Sendung ist Dijon. Hier ist ein junges Paar in eine neue Wohnung eingezogen. Mitten im Umzugschaos betätigt sich Madame Curieuse, eine neugierige Nachbarin, als Detektiv. Es geht um besitzanzeigende Fürwörter.",,https://www.br.de/mediathek/podcast/bon-courage-franzoesisch/folge-3-la-voisine-besitzanzeigende-begleitwoerter-fragen-mit-qu-est-ce-que-1/51288,['Französisch'],['Video']
"""Stahnke"" (11/15) von Frank Witzel","Siegolfing - Stahnke sucht seinen alten Mentor, Professor Van Reuningen, eine Koryphäe im Bereich der Architekturtheorie, auf. Mit diesem Besuch will er sich seiner selbst vergewissern. Spielte ihm seine Psyche nur vorübergehend einen kleinen Streich, oder steht er wirklich kurz vorm Nervenzusammenbruch? Dabei hat er zu diesem Zeitpunkt noch gar nicht mitbekommen, was für Tragödien sich in seiner Abwesenheit zuhause zugetragen haben. // Mit Wiebke Puls, Martin Feifel, Nicole Heesters, Axel Milberg, Fabian Hinrichs und Jutta Speidel u.a. / Komposition: Frank Witzel / Regie: Leonhard Koppelmann / BR 2018 // Jetzt anmelden für aktuelle Hörspiel-Empfehlungen: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/stahnke-11-15-von-frank-witzel/1334703,['Deutsch'],['Audio']
"Folge 2: C'est complet - Gegenwartsformen ”être” (sein), Grundzahlen","In Besançon findet ein Kongress statt: Deshalb steht ""Complet"", belegt, an vielen Hoteleingängen. Familie Camus wendet sich an das Office du Tourisme. Neben den Gegenwartsformen von ""être"" lernen Sie einige Grundzahlen kennen.",,https://www.br.de/mediathek/podcast/bon-courage-franzoesisch/folge-2-c-est-complet-gegenwartsformen-tre-sein-grundzahlen/51289,['Französisch'],['Video']
"""Amiwiesen"" von Kerstin Specht","Eine Dienstmagd und ihre Geschichte: Eine armselige Jugend in Oberfranken, eine unerfüllt gebliebene Liebe, glückliche Stunden auf den Amiwiesen, wo sie ab und zu einen Amerikaner traf, eine unglückliche Ehe mit dem schon früh verstorbenen Mann und die langen, elenden Jahre als Dienstmagd. Inzwischen liegt ihre Herrin unter der Erde - ermordet - und die Magd ist auf der Flucht. 
// Mit Christa Berndl/ Komposition: T. Heussen / Bearbeitung und Regie: Raoul Wolfgang Schnell / SDR/BR 1991// Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter
",,https://www.br.de/mediathek/podcast/hoerspiel-pool/amiwiesen-von-kerstin-specht/1804543,['Deutsch'],['Audio']
